cost_id,batch_id,supplier_id,part_id,material_cost_usd,labor_cost_usd,overhead_cost_usd,quality_cost_usd,transport_cost_usd,total_cost_usd,cost_per_unit_usd,currency,cost_date
8df49c73-2e4e-4415-be04-b76ef6fec468,BATCH-002360,SUPP-011,PART-010,7400407.04,3083502.93,1850101.76,148008.14,370020.35,12852040.22,3965.4552,USD,2024-03-20T00:00:00
312bb583-206d-4701-bead-4bd0ac9816d9,BATCH-000627,SUPP-003,PART-004,6874087.38,2864203.08,1718521.84,137481.75,412445.24,12006739.29,2794.8648,USD,2024-05-15T00:00:00
4c953b03-45df-41c9-b8e9-9e69b19c4f78,BATCH-005208,SUPP-025,PART-015,3180699.92,1325291.63,795174.98,63614.0,159035.0,5523815.52,1349.906,USD,2024-09-26T00:00:00
71d59274-738a-4f3b-a995-6332769e0619,BATCH-004152,SUPP-019,PART-019,1346148.95,560895.4,336537.24,26922.98,67307.45,2337812.02,489.6967,USD,2024-08-08T00:00:00
ad0a8e5d-fbfd-48c5-aa8c-ee7f34b04ba2,BATCH-004559,SUPP-020,PART-002,8819751.35,3674896.4,2204937.84,529185.08,529185.08,15757955.74,4947.5528,USD,2024-03-29T00:00:00
4b27f916-bb21-4bc5-9b17-48297b5c0feb,BATCH-005897,SUPP-027,PART-015,1843362.16,768067.56,460840.54,36867.24,73734.49,3182871.99,1327.3027,USD,2024-01-02T00:00:00
90b58a09-5ae8-452d-8daa-b5e80e9fe31f,BATCH-005233,SUPP-025,PART-016,3105225.76,1293844.06,776306.44,62104.52,155261.29,5392742.06,2204.7188,USD,2024-05-08T00:00:00
ec41bbd0-208b-4816-98d3-2c0a02871601,BATCH-004533,SUPP-020,PART-024,2783724.51,1159885.21,695931.13,55674.49,167023.47,4862238.81,1792.2001,USD,2024-01-21T00:00:00
7ec1a9d6-e117-4bcb-a4c7-1b7055018173,BATCH-000908,SUPP-004,PART-004,3141708.16,1309045.07,785427.04,62834.16,204211.03,5503225.46,2598.3123,USD,2024-04-23T00:00:00
b8790a10-b3aa-49f8-bc01-00b102fba005,BATCH-009224,SUPP-043,PART-020,7201370.36,3000570.98,1800342.59,144027.41,288054.81,12434366.16,2505.9182,USD,2023-10-22T00:00:00
b40e9244-af77-420f-8ca4-e6fd5a40dc34,BATCH-005235,SUPP-025,PART-016,2526419.4,1052674.75,631604.85,50528.39,126320.97,4387548.36,2202.5845,USD,2024-04-01T00:00:00
b2140c07-7664-4e13-ba84-8bee9e8d9282,BATCH-004690,SUPP-021,PART-024,1361720.33,567383.47,340430.08,27234.41,68086.02,2364854.3,1439.3514,USD,2024-11-04T00:00:00
8494d5ca-caa2-4dfe-aade-ffc25e0bc55b,BATCH-001540,SUPP-006,PART-025,2555360.28,1064733.45,638840.07,51107.21,153321.62,4463362.62,1541.2164,USD,2024-01-07T00:00:00
d5e60cba-044f-4ccf-b50c-4a04b64bf5c6,BATCH-005053,SUPP-024,PART-015,2409643.5,1004018.12,602410.88,144578.61,120482.18,4281133.29,1306.0199,USD,2024-09-28T00:00:00
0845f88d-6cc2-45d0-a8e4-0e6db3c3fb78,BATCH-006094,SUPP-028,PART-024,2417507.16,1007294.65,604376.79,48350.14,120875.36,4198404.1,1421.742,USD,2023-03-22T00:00:00
10df18a1-a154-42e1-89a9-09be154c0643,BATCH-005049,SUPP-024,PART-015,1513508.68,630628.62,378377.17,30270.17,75675.43,2628460.08,1368.9896,USD,2024-08-31T00:00:00
9b923784-0bc2-4600-96cf-67f7166affbe,BATCH-004520,SUPP-020,PART-024,2868387.28,1195161.37,717096.82,57367.75,172103.24,5010116.45,1822.5233,USD,2023-12-09T00:00:00
fb208c08-eab0-4d46-972d-df01ac19fda7,BATCH-008483,SUPP-037,PART-024,2492527.99,1038553.33,623132.0,49850.56,87238.48,4291302.35,960.6676,USD,2023-04-23T00:00:00
d700c0b6-dc0c-4cea-8f9e-3a07b262cdb9,BATCH-007231,SUPP-032,PART-022,1170523.01,487717.92,292630.75,23410.46,40968.31,2015250.46,758.183,USD,2024-02-28T00:00:00
16735a3b-0403-4731-a3fb-f8b62e9fa944,BATCH-003728,SUPP-017,PART-018,6098744.69,2541143.62,1524686.17,121974.89,365924.68,10652474.06,2405.7078,USD,2024-10-20T00:00:00
e75893a8-4f50-4c4a-8491-5afb41944735,BATCH-000066,SUPP-001,PART-003,4080785.94,1700327.48,1020196.48,81615.72,244847.16,7127772.78,4006.6176,USD,2022-12-23T00:00:00
666a5af4-3dcf-4a7a-bb77-0187654f77bc,BATCH-006680,SUPP-030,PART-020,7107794.68,2961581.12,1776948.67,426467.68,284311.79,12557103.93,3346.7761,USD,2024-10-28T00:00:00
f5ff0291-1c57-4cad-939b-c25b9ca7d5ed,BATCH-006314,SUPP-029,PART-022,1426003.91,594168.3,356500.98,28520.08,71300.2,2476493.45,777.3049,USD,2023-05-19T00:00:00
11085c8f-485d-48e4-aee0-b844b09124f8,BATCH-002938,SUPP-013,PART-013,3239197.88,1349665.78,809799.47,64783.96,194351.87,5657798.97,1892.2405,USD,2023-01-14T00:00:00
db730a1f-3eb2-4cce-9d5d-3a3e9e4cf62a,BATCH-000836,SUPP-004,PART-001,4203159.44,1751316.44,1050789.86,84063.19,273205.36,7362534.29,1901.481,USD,2024-03-27T00:00:00
7552ec1f-24bc-46d8-b8e9-c3d7cf3c91ed,BATCH-003672,SUPP-016,PART-004,2753597.07,1147332.11,688399.27,55071.94,165215.82,4809616.22,2715.763,USD,2024-11-21T00:00:00
a125eb73-1c31-43d9-add9-5dfab254df79,BATCH-007354,SUPP-033,PART-003,4764901.21,1985375.5,1191225.3,95298.02,238245.06,8275045.1,2939.6253,USD,2023-05-24T00:00:00
78e91f9f-1bd6-4ff8-b1ab-2255c9c8d076,BATCH-006922,SUPP-032,PART-001,2208029.85,920012.44,552007.46,44160.6,77281.04,3801491.39,1437.2368,USD,2023-12-12T00:00:00
39c74015-0ef5-4c40-a313-b2fa81a5b7ed,BATCH-006537,SUPP-030,PART-021,2149272.52,895530.22,537318.13,42985.45,85970.9,3711077.22,988.8295,USD,2023-01-06T00:00:00
2b26347c-4c82-4c8a-a537-26dd44652128,BATCH-000179,SUPP-001,PART-023,5549573.18,2312322.16,1387393.3,110991.46,332974.39,9693254.49,2936.46,USD,2024-03-22T00:00:00
561b580d-f60d-41b8-88ca-599adadbe913,BATCH-002851,SUPP-013,PART-010,4893026.44,2038761.02,1223256.61,97860.53,293581.59,8546486.19,3841.1174,USD,2023-11-10T00:00:00
68329cda-fcd4-4d9f-9ff9-dc48b06f8835,BATCH-001291,SUPP-005,PART-011,988517.12,411882.13,247129.28,19770.34,59311.03,1726609.9,412.867,USD,2023-12-24T00:00:00
5fa314f4-1616-4eca-b44b-be3a5855fe6b,BATCH-001949,SUPP-008,PART-004,5634489.37,2347703.9,1408622.34,338069.36,338069.36,10066954.34,2859.9302,USD,2024-07-25T00:00:00
14a4a0dc-bb53-4e0e-bf35-6cca1e22b817,BATCH-005037,SUPP-024,PART-014,4562327.38,1900969.74,1140581.84,91246.55,228116.37,7923241.88,2309.3098,USD,2024-04-21T00:00:00
60a4da97-6fcc-497e-b2f7-fd2d0606d36d,BATCH-000718,SUPP-003,PART-019,556618.19,231924.24,139154.55,11132.36,33397.09,972226.44,497.557,USD,2023-03-21T00:00:00
1a39ceef-b1b3-4c2b-8141-5fad26d2a3ee,BATCH-006563,SUPP-030,PART-023,3331303.78,1388043.24,832825.94,66626.08,133252.15,5752051.19,2189.5893,USD,2023-07-13T00:00:00
5e2ea425-60bc-4623-b02d-b3cd0c987a02,BATCH-001491,SUPP-006,PART-012,3036486.36,1265202.65,759121.59,60729.73,182189.18,5303729.51,2633.4307,USD,2024-09-18T00:00:00
acf1ba0e-52e4-4a4b-b2c4-85ddb7471a3f,BATCH-005671,SUPP-026,PART-006,3873012.19,1613755.08,968253.05,77460.24,154920.49,6687401.04,2013.0647,USD,2023-10-19T00:00:00
98525ab3-9b46-471e-8d26-2facb92f0e50,BATCH-003878,SUPP-017,PART-024,4855894.37,2023289.32,1213973.59,97117.89,291353.66,8481628.83,1879.3771,USD,2024-05-28T00:00:00
88f96c6c-a9f7-453f-9b5e-acc25d6e92d6,BATCH-006369,SUPP-029,PART-025,1964273.86,818447.44,491068.46,39285.48,98213.69,3411288.93,1264.8457,USD,2024-07-20T00:00:00
efac4e9b-56d0-481b-af7b-231906c3e4bc,BATCH-000337,SUPP-002,PART-002,6808104.97,2836710.4,1702026.24,136162.1,442526.82,11925530.53,4797.0758,USD,2023-09-18T00:00:00
895130ed-8e38-4b32-b635-ba73a276ef5a,BATCH-001305,SUPP-005,PART-012,5670532.32,2362721.8,1417633.08,113410.65,340231.94,9904529.79,2767.4014,USD,2024-08-27T00:00:00
31e936b4-d6fc-462a-aaa8-1941cf411c13,BATCH-006208,SUPP-028,PART-008,1429055.67,595439.86,357263.92,28581.11,71452.78,2481793.35,486.9126,USD,2024-09-02T00:00:00
452b65b8-b4cd-4c73-bcd5-3dd3606817b0,BATCH-000948,SUPP-004,PART-006,3062514.05,1276047.52,765628.51,61250.28,199063.41,5364503.78,2690.3229,USD,2024-06-08T00:00:00
d6a0287e-b67a-42e6-ac1a-9957ff216614,BATCH-006618,SUPP-030,PART-025,2142815.04,892839.6,535703.76,42856.3,85712.6,3699927.3,1225.9534,USD,2023-10-13T00:00:00
5ab5814e-0814-4785-9438-c5c68eba7a1c,BATCH-005166,SUPP-024,PART-006,2990642.95,1246101.23,747660.74,59812.86,149532.15,5193749.93,2013.8619,USD,2024-08-11T00:00:00
1b4db8ce-c17e-4424-b7a6-9095896a4f1e,BATCH-008818,SUPP-040,PART-021,1254383.12,522659.63,313595.78,25087.66,62719.16,2178445.35,637.7182,USD,2022-10-12T00:00:00
07ecf986-b00b-4ac4-970a-5431e1471695,BATCH-004209,SUPP-019,PART-010,7613761.31,3172400.54,1903440.33,152275.23,380688.07,13222565.47,3637.5696,USD,2023-12-24T00:00:00
881d31c7-48f0-4ef2-bb2e-7554b12992f1,BATCH-008570,SUPP-038,PART-022,1159292.61,483038.59,289823.15,23185.85,46371.7,2001711.91,525.6596,USD,2024-09-08T00:00:00
d05e196e-4cae-4288-9edf-090ea4a44c5c,BATCH-006803,SUPP-031,PART-005,3119218.19,1299674.25,779804.55,62384.36,124768.73,5385850.07,2725.6326,USD,2023-03-10T00:00:00
eabc530e-de7a-4b87-9afe-e6f2172c8abe,BATCH-004930,SUPP-023,PART-016,2410403.66,1004334.86,602600.91,48208.07,120520.18,4186067.69,2024.2107,USD,2023-10-03T00:00:00
2de69277-8da9-42cd-a411-8b814e39636c,BATCH-000645,SUPP-003,PART-005,5862572.07,2442738.36,1465643.02,117251.44,351754.32,10239959.22,3858.3117,USD,2024-02-22T00:00:00
4782fbae-574b-42a3-ab13-d2d7d516917a,BATCH-008778,SUPP-039,PART-025,1563712.45,651546.85,390928.11,31274.25,62548.5,2700010.17,823.4249,USD,2023-04-23T00:00:00
889e8dcf-9c25-4407-929b-edf2b93b143a,BATCH-007995,SUPP-035,PART-004,5044432.67,2101846.94,1261108.17,100888.65,176555.14,8684831.58,2111.0432,USD,2023-07-09T00:00:00
5b523998-bbb0-4c49-a181-21f395738878,BATCH-003737,SUPP-017,PART-019,725232.37,302180.15,181308.09,14504.65,43513.94,1266739.2,506.0884,USD,2022-12-23T00:00:00
f3e9bf53-ccb2-40fb-9e9d-6803803dddd0,BATCH-006646,SUPP-030,PART-012,6026212.95,2510922.06,1506553.24,120524.26,241048.52,10405261.03,2035.4579,USD,2024-10-11T00:00:00
0e5cd500-b79c-49b3-afba-6855b6fb4a49,BATCH-007829,SUPP-034,PART-022,1993213.85,830505.77,498303.46,39864.28,79728.55,3441615.92,797.5935,USD,2022-10-01T00:00:00
415703cc-378f-45b2-8778-c8989c7fbf57,BATCH-001198,SUPP-005,PART-006,5928402.33,2470167.64,1482100.58,118568.05,355704.14,10354942.74,2537.3543,USD,2022-11-06T00:00:00
a305af1b-4520-41b1-b1d9-d4385a2c02dc,BATCH-001740,SUPP-007,PART-020,5025353.59,2093897.33,1256338.4,100507.07,301521.22,8777617.6,4406.4345,USD,2024-03-09T00:00:00
d27b2c73-fb73-43f7-8e91-9a2be1a24309,BATCH-003892,SUPP-017,PART-011,515801.23,214917.18,128950.31,10316.02,30948.07,900932.81,403.8247,USD,2023-12-16T00:00:00
5a5973e1-787a-43b7-96c5-8bc649c86474,BATCH-005788,SUPP-027,PART-023,2984559.89,1243566.62,746139.97,59691.2,119382.4,5153340.08,2185.4708,USD,2023-11-22T00:00:00
6153cfd6-8f91-461c-84a5-236595fcddf2,BATCH-009283,SUPP-044,PART-019,489395.5,203914.79,122348.88,9787.91,24469.78,849916.86,262.9693,USD,2023-12-19T00:00:00
4fbe4250-d6c7-4e74-8afa-10106ff3491b,BATCH-002094,SUPP-009,PART-009,4181827.88,1742428.28,1045456.97,83636.56,209091.39,7262441.08,1402.8281,USD,2024-08-31T00:00:00
dc2725df-77a5-4ba4-8417-a0a545a7af60,BATCH-009435,SUPP-045,PART-020,6227076.77,2594615.32,1556769.19,124541.54,249083.07,10752085.9,2310.2892,USD,2023-08-21T00:00:00
fa3c5551-b546-4e82-80b6-823be60a58b7,BATCH-002731,SUPP-012,PART-013,2862900.54,1192875.23,715725.14,57258.01,171774.03,5000532.94,1926.9876,USD,2024-12-02T00:00:00
b62b03eb-64db-4ea3-bf90-320f34ed4310,BATCH-002060,SUPP-009,PART-008,1763908.9,734962.04,440977.23,35278.18,88195.45,3063321.79,654.2763,USD,2024-07-20T00:00:00
fd3dcd6a-59c2-46c9-8be0-006392df6eb0,BATCH-003556,SUPP-016,PART-018,4148925.3,1728718.88,1037231.32,82978.51,248935.52,7246789.52,2340.6943,USD,2024-05-21T00:00:00
2980ba30-b2e0-427e-b874-62cf99ff4a8f,BATCH-004721,SUPP-022,PART-015,1961029.27,817095.53,490257.32,117661.76,98051.46,3484095.33,1302.4655,USD,2024-06-06T00:00:00
1480e46e-9bc8-4221-b0a2-3802b2da7676,BATCH-008081,SUPP-035,PART-008,901870.66,375779.44,225467.67,18037.41,31565.47,1552720.66,494.8122,USD,2023-05-07T00:00:00
baa1105f-3511-4567-8ab1-9a43903ec9ac,BATCH-008787,SUPP-039,PART-025,1017368.91,423903.71,254342.23,20347.38,40694.76,1756656.98,891.2516,USD,2024-06-20T00:00:00
eac99163-0105-4683-a960-ba53ba3b8b1c,BATCH-008666,SUPP-038,PART-025,2003485.73,834785.72,500871.43,40069.71,80139.43,3459352.03,878.231,USD,2024-04-19T00:00:00
d10234f4-2df1-443f-84be-cefb891bc7d9,BATCH-001378,SUPP-005,PART-013,2263618.9,943174.54,565904.73,45272.38,135817.13,3953787.68,1950.5613,USD,2024-09-28T00:00:00
c81d57cc-2af4-44fa-915c-3ec894bc49b1,BATCH-000192,SUPP-001,PART-016,4541118.11,1892132.54,1135279.53,90822.36,272467.09,7931819.63,2744.5743,USD,2023-10-18T00:00:00
62640834-9101-4a5a-ab2e-38a84b79de4d,BATCH-005240,SUPP-025,PART-016,2545772.16,1060738.4,636443.04,50915.44,127288.61,4421157.65,2069.8304,USD,2024-02-09T00:00:00
a3210db6-5e25-4801-b780-69011e489cbb,BATCH-002258,SUPP-010,PART-012,3598772.68,1499488.61,899693.17,71975.45,215926.36,6285856.27,2732.981,USD,2023-08-08T00:00:00
a1cd5294-a497-4324-b992-f8c3a4e4843d,BATCH-003320,SUPP-015,PART-010,8510740.94,3546142.06,2127685.24,170214.82,425537.05,14780320.11,3926.7588,USD,2024-07-14T00:00:00
03fbaffe-0a10-4d70-98ab-68e6a4422d46,BATCH-007260,SUPP-032,PART-008,1369695.51,570706.46,342423.88,27393.91,47939.34,2358159.1,499.1869,USD,2024-10-26T00:00:00
f83d2e1c-470e-4787-8a3b-47e605fc8941,BATCH-002137,SUPP-009,PART-019,650545.03,271060.43,162636.26,13010.9,32527.25,1129779.87,482.3996,USD,2023-09-13T00:00:00
f8d128ee-535b-4467-89d9-0de0e1b0980c,BATCH-003648,SUPP-016,PART-021,2267368.62,944736.93,566842.16,45347.37,136042.12,3960337.19,1203.0186,USD,2023-12-24T00:00:00
1d5c99b2-342f-4bc8-a86e-00dc5999305d,BATCH-006365,SUPP-029,PART-024,2124133.81,885055.75,531033.45,42482.68,106206.69,3688912.38,1353.7293,USD,2024-06-21T00:00:00
0622ec94-c74f-4374-ac59-d7ef44612092,BATCH-005626,SUPP-026,PART-020,8349372.79,3478905.33,2087343.2,166987.46,333974.91,14416583.68,3536.944,USD,2023-03-13T00:00:00
24fc9eeb-ad36-4789-946b-f27ca78538ba,BATCH-003291,SUPP-014,PART-005,11059278.31,4608032.63,2764819.58,221185.57,552963.92,19206279.99,3857.4573,USD,2024-05-30T00:00:00
d2a1f510-5cf6-44d4-98f7-6838b1bd1253,BATCH-008535,SUPP-038,PART-021,825294.13,343872.55,206323.53,16505.88,33011.77,1425007.87,633.6184,USD,2024-03-19T00:00:00
e0a14f31-21ae-47d1-91ff-48f96fa8567f,BATCH-004370,SUPP-020,PART-020,11687600.34,4869833.47,2921900.08,233752.01,701256.02,20414341.93,4291.432,USD,2023-04-30T00:00:00
afc3cc2e-2a86-405c-bc66-9b6b46ff196c,BATCH-002900,SUPP-013,PART-012,7373496.4,3072290.17,1843374.1,147469.93,442409.78,12879040.38,2730.3456,USD,2024-02-25T00:00:00
68a5299d-d59a-4461-aeb8-d3dc7383e885,BATCH-008480,SUPP-037,PART-024,2585591.97,1077329.99,646397.99,51711.84,90495.72,4451527.51,957.7297,USD,2023-11-05T00:00:00
e828b361-7ec8-4f97-810a-5796b647fdf2,BATCH-007209,SUPP-032,PART-017,1608842.0,670350.83,402210.5,96530.52,56309.47,2834243.32,964.3564,USD,2023-06-14T00:00:00
d24099ef-e24e-4702-961d-8388b5063294,BATCH-002801,SUPP-012,PART-015,2360301.97,983459.16,590075.49,47206.04,141618.12,4122660.78,1780.847,USD,2022-12-23T00:00:00
95ff738e-35be-4411-9fb9-f3ef75311eb5,BATCH-008423,SUPP-037,PART-022,1333335.76,555556.57,333333.94,26666.72,46666.75,2295559.74,561.6735,USD,2024-06-25T00:00:00
7db4a59d-6dd7-4dac-b18b-0c73b7868be9,BATCH-008747,SUPP-039,PART-023,4595501.78,1914792.41,1148875.45,91910.04,183820.07,7934899.75,1570.0237,USD,2023-02-08T00:00:00
f296acac-c7ad-42fb-b31f-ee622517bb1b,BATCH-004191,SUPP-019,PART-010,7928841.38,3303683.91,1982210.35,158576.83,396442.07,13769754.54,3795.4119,USD,2023-07-03T00:00:00
efaa5424-8acf-4ff6-b628-13be7f4211f4,BATCH-002700,SUPP-012,PART-012,6531474.83,2721447.85,1632868.71,130629.5,391888.49,11408309.38,2622.5999,USD,2024-05-30T00:00:00
5e06e0a1-7da6-4541-ad4d-4d62cd71e757,BATCH-000607,SUPP-003,PART-003,4600010.97,1916671.24,1150002.74,92000.22,276000.66,8034685.83,3971.6687,USD,2024-04-11T00:00:00
a8bd5050-bb25-4434-ba94-c69253b4b72e,BATCH-008905,SUPP-040,PART-025,1318478.34,549365.97,329619.58,26369.57,65923.92,2289757.38,884.7594,USD,2024-07-07T00:00:00
6772ff4e-35ff-432c-8073-89cbbaf6770d,BATCH-004835,SUPP-022,PART-020,3594663.85,1497776.6,898665.96,71893.28,179733.19,6242732.88,3479.7842,USD,2024-05-06T00:00:00
112c5b45-d05e-4e3e-998d-dcbaec445cf8,BATCH-008399,SUPP-037,PART-021,635736.28,264890.11,158934.07,12714.73,22250.77,1094525.96,641.9507,USD,2024-06-03T00:00:00
251647e9-2920-40e8-a743-dc5a165f7637,BATCH-002714,SUPP-012,PART-013,2036115.18,848381.32,509028.79,40722.3,122166.91,3556414.51,2009.2737,USD,2024-04-28T00:00:00
27570364-8d32-4edb-ba0d-225015846749,BATCH-006984,SUPP-032,PART-003,5640126.86,2350052.86,1410031.72,112802.54,197404.44,9710418.42,3048.797,USD,2024-06-06T00:00:00
78b21520-eb90-4bca-8658-dd03dda7423b,BATCH-002638,SUPP-012,PART-010,3515184.95,1464660.4,878796.24,70303.7,210911.1,6139856.38,4012.978,USD,2023-09-29T00:00:00
6218cb29-5fcd-4d62-929d-0d0ef4bfe5c9,BATCH-004107,SUPP-019,PART-017,2172723.98,905301.66,543181.0,43454.48,108636.2,3773297.32,1199.0141,USD,2024-05-03T00:00:00
8b0e0e95-8afa-4911-bfae-7fad7d7eb8af,BATCH-006600,SUPP-030,PART-024,2915666.15,1214860.9,728916.54,58313.32,116626.65,5034383.55,1433.8888,USD,2023-11-19T00:00:00
0a3052eb-6073-41f0-b91f-af9934d879f7,BATCH-008762,SUPP-039,PART-024,1754152.88,730897.04,438538.22,35083.06,70166.12,3028837.31,921.7399,USD,2024-10-27T00:00:00
f5e7ba73-be23-413e-8345-c114b6c47ccb,BATCH-003572,SUPP-016,PART-019,464729.12,193637.14,116182.28,9294.58,27883.75,811726.87,486.9387,USD,2022-12-16T00:00:00
b3f3c909-6549-4a21-9afd-a54968ac0596,BATCH-005224,SUPP-025,PART-015,3439688.13,1433203.39,859922.03,68793.76,171984.41,5973591.72,1361.968,USD,2024-07-28T00:00:00
5aac39a9-3567-4a4a-91e7-12e71526fab3,BATCH-007656,SUPP-034,PART-004,4684343.86,1951809.94,1171085.97,93686.88,187373.75,8088300.4,2043.016,USD,2022-12-31T00:00:00
eef199b7-3ada-4db5-a8a3-dd5e8197f46d,BATCH-004844,SUPP-022,PART-020,4269014.91,1778756.21,1067253.73,85380.3,213450.75,7413855.89,3359.246,USD,2024-09-07T00:00:00
e506e1a8-c850-4045-a5fc-1090c5fd0082,BATCH-009139,SUPP-043,PART-017,668397.89,278499.12,167099.47,13367.96,26735.92,1154100.36,679.2821,USD,2024-02-14T00:00:00
120d33e5-d27a-487f-99ad-9084bf154e78,BATCH-002880,SUPP-013,PART-011,1006472.99,419363.74,251618.25,20129.46,60388.38,1757972.82,403.2048,USD,2024-03-05T00:00:00
2ef16f1d-5680-47c1-82ab-f5aa284d0c09,BATCH-001232,SUPP-005,PART-020,4690423.8,1954343.25,1172605.95,93808.48,281425.43,8192606.9,4561.5851,USD,2023-01-20T00:00:00
e818f5c1-07ba-409f-8643-b054452245e5,BATCH-000714,SUPP-003,PART-019,936507.34,390211.39,234126.83,18730.15,56190.44,1635766.15,461.299,USD,2023-06-20T00:00:00
62df5657-4390-41bc-ace8-c38b1a7d0306,BATCH-005090,SUPP-024,PART-023,3907892.9,1628288.71,976973.22,78157.86,195394.64,6786707.33,2285.0866,USD,2024-03-20T00:00:00
5eb9f1af-1932-46f3-b05a-042c5c7168db,BATCH-009275,SUPP-044,PART-018,2968740.07,1236975.03,742185.02,178124.4,148437.0,5274461.53,1388.7471,USD,2024-07-04T00:00:00
198b7d4d-182b-42aa-abfb-39dc3ce3c8a6,BATCH-007286,SUPP-033,PART-001,1314842.89,547851.2,328710.72,78890.57,65742.14,2336037.53,1548.0699,USD,2022-11-22T00:00:00
1cefd573-13c4-4401-a42d-f2d5fc21b475,BATCH-007790,SUPP-034,PART-013,3896901.27,1623708.86,974225.32,233814.08,155876.05,6884525.58,1539.1293,USD,2024-05-31T00:00:00
e365a86b-aa7a-4118-99b7-be1f5bf32ccd,BATCH-001277,SUPP-005,PART-011,622154.48,259231.04,155538.62,12443.09,37329.27,1086696.5,415.5627,USD,2024-07-10T00:00:00
c9a56e8e-26f8-42bc-ada4-0ce9196258ae,BATCH-008372,SUPP-036,PART-025,1918744.42,799476.84,479686.1,38374.89,76749.78,3313032.02,891.5587,USD,2023-02-20T00:00:00
b2eadc87-9785-4b38-9fba-610d232cd807,BATCH-008798,SUPP-039,PART-025,1389223.12,578842.97,347305.78,83353.39,55568.92,2454294.18,883.7934,USD,2023-06-22T00:00:00
6fa92462-4db0-4d54-82dd-da1208d97658,BATCH-007841,SUPP-034,PART-022,1820456.2,758523.42,455114.05,36409.12,72818.25,3143321.04,795.979,USD,2023-07-17T00:00:00
f33609e3-4b6d-4b85-8e8a-1c3fecbc4373,BATCH-000056,SUPP-001,PART-003,7611571.69,3171488.2,1902892.92,152231.43,456694.3,13294878.54,3742.9275,USD,2023-12-20T00:00:00
7e772d11-61e7-44f1-9515-715649676bf7,BATCH-008688,SUPP-039,PART-021,1587726.58,661552.74,396931.64,31754.53,63509.06,2741474.55,653.1986,USD,2023-03-30T00:00:00
e008b8f6-4f31-473b-a8ab-c27a511c5802,BATCH-007018,SUPP-032,PART-004,3853864.9,1605777.04,963466.22,77077.3,134885.27,6635070.73,2047.2295,USD,2024-07-10T00:00:00
574ab8ec-1496-49f3-b096-36b179719334,BATCH-000170,SUPP-001,PART-023,6154822.0,2564509.17,1538705.5,123096.44,369289.32,10750422.43,3116.0645,USD,2023-09-04T00:00:00
e1d5fc7f-70f8-47db-a623-1ebab89e7d5c,BATCH-002605,SUPP-011,PART-025,4403374.09,1834739.21,1100843.52,88067.48,220168.7,7647193.01,1593.8293,USD,2024-07-10T00:00:00
08b0c32a-57f7-409f-b917-601fa1728a8c,BATCH-003549,SUPP-016,PART-017,2779948.6,1158311.92,694987.15,166796.92,166796.92,4966841.5,1261.5803,USD,2023-02-27T00:00:00
0951c235-e501-4f7f-9f8c-5e4634cfd3ad,BATCH-001400,SUPP-005,PART-010,4736037.52,1973348.97,1184009.38,94720.75,284162.25,8272278.86,3914.945,USD,2024-07-28T00:00:00
e5936c13-d718-46ee-aa10-cdd2d032f902,BATCH-006548,SUPP-030,PART-022,2194662.68,914442.79,548665.67,43893.25,87786.51,3789450.9,765.7003,USD,2023-11-06T00:00:00
775da01d-3feb-41f1-9c44-fbe602c4ed30,BATCH-003868,SUPP-017,PART-024,3908819.75,1628674.9,977204.94,78176.39,234529.18,6827405.16,1801.9016,USD,2024-03-15T00:00:00
62a32903-5119-4347-9d0f-dcb7764a558d,BATCH-000279,SUPP-001,PART-012,7916937.28,3298723.87,1979234.32,158338.75,475016.24,13828250.45,2810.62,USD,2024-10-18T00:00:00
e8ce8153-b6f3-4511-8160-783c8cf8c734,BATCH-001242,SUPP-005,PART-020,13270790.33,5529495.97,3317697.58,265415.81,796247.42,23179647.12,4501.7765,USD,2024-06-05T00:00:00
9c2ae7e9-7f8d-4628-af47-4c410f32d531,BATCH-001808,SUPP-007,PART-011,1029953.92,429147.47,257488.48,20599.08,61797.23,1798986.17,422.0,USD,2024-08-01T00:00:00
f016a396-3343-47e2-aa4e-f7bd12cbb0e6,BATCH-001710,SUPP-007,PART-009,1524121.12,635050.46,381030.28,30482.42,91447.27,2662131.55,1479.7841,USD,2023-09-20T00:00:00
3220f827-df34-4ee1-8f24-d152bac365bc,BATCH-004479,SUPP-020,PART-012,7312612.36,3046921.82,1828153.09,146252.25,438756.74,12772696.26,2679.9614,USD,2024-09-11T00:00:00
2af69ec0-16a7-47e4-8b5a-34b61ef9589f,BATCH-004095,SUPP-019,PART-017,1149787.05,479077.94,287446.76,22995.74,57489.35,1996796.84,1171.1418,USD,2022-07-18T00:00:00
a9318eb8-f55a-4496-8c7d-130f54b4e7d5,BATCH-003658,SUPP-016,PART-021,1859148.83,774645.34,464787.21,37182.98,111548.93,3247313.29,1223.5544,USD,2023-11-12T00:00:00
fe764c8d-9cab-412b-8b4a-345e825be76f,BATCH-000299,SUPP-001,PART-017,2919823.27,1216593.03,729955.82,58396.47,175189.4,5099957.98,1272.4446,USD,2024-10-15T00:00:00
372e9c96-e8cf-45e7-af76-a18b4f043abe,BATCH-004496,SUPP-020,PART-016,5106466.91,2127694.55,1276616.73,102129.34,306388.01,8919295.54,2729.2826,USD,2024-03-11T00:00:00
