failure_id,vin,reported_date,failure_mode,component_category,severity,mileage_at_failure,warranty_claim,repair_cost,downtime_days,dealer_code,customer_complaint,root_cause_identified,recall_related
a6e2bf07-3cb9-44ff-93a3-784a7287d8b2,VIN104127,2025-08-01T00:00:00,gear_slip,Transmission,3,23241,True,2790.55,11,DLR-172,"Transmission slipping, won't stay in gear",True,True
811462e2-cbd0-4d90-8344-58b125c6f05e,VIN104136,2024-11-23T00:00:00,harness_corrosion,Electrical,4,20025,True,1452.9,11,DLR-020,"Electrical issues, intermittent problems",False,False
02603536-7c26-440b-a968-0e523720967e,VIN104140,2024-11-16T00:00:00,caliper_seizure,Brake,4,72983,False,2314.5,13,DLR-197,Vehicle pulls to one side when braking,True,True
6a163867-6c3f-46ad-b18d-89823cba9cfa,VIN104145,2025-05-15T00:00:00,sensor_malfunction,Electrical,3,6198,True,1147.36,7,DLR-044,"Warning lights on dashboard, erratic behavior",True,False
72ac2481-088c-457e-a4ea-25e4880a3b74,VIN104154,2025-05-10T00:00:00,battery_drain,Electrical,5,43508,True,1605.49,12,DLR-003,"Battery dies overnight, electrical components failing",True,True
30e2b946-7113-44d1-8fa5-abf44ed4214f,VIN104160,2024-03-21T00:00:00,bearing_wear,Engine,3,5277,True,2663.8,13,DLR-055,"Grinding noise from engine, metal particles in oil",True,False
5c96ece3-408f-4244-9c9a-f9998beeca01,VIN104178,2025-04-17T00:00:00,misfire,Engine,5,43685,False,3022.8,7,DLR-147,"Engine runs rough, lacks power, check engine light on",True,True
6fb61245-0919-4a09-9eb2-c17a790666c3,VIN104180,2024-10-22T00:00:00,seal_failure,Body,5,60584,False,1294.8,3,DLR-095,"Water leaking into cabin, wind noise",False,True
1d0dbb76-2d41-4c6b-990c-52ec095fb415,VIN104196,2025-04-26T00:00:00,overheating,Engine,5,30677,False,3814.49,13,DLR-098,"Temperature gauge shows high, steam from engine",True,False
73addb5a-3778-4c76-b4a1-d96075c9783e,VIN104207,2025-01-06T00:00:00,shift_delay,Transmission,4,14770,False,5638.03,4,DLR-158,"Delayed engagement when shifting, harsh shifts",True,False
fe9f6e4e-e51c-46b1-99c7-ec2845ff1135,VIN104212,2025-03-20T00:00:00,harness_corrosion,Electrical,4,20198,True,1510.61,1,DLR-113,"Electrical issues, intermittent problems",False,True
b46f41ae-4962-41bc-bad6-5a14ac31107e,VIN104216,2025-01-10T00:00:00,battery_drain,Electrical,5,36563,True,1693.23,13,DLR-186,"Battery dies overnight, electrical components failing",False,False
efd18679-a261-48c5-ae61-a7ab6ed26db4,VIN104223,2024-07-27T00:00:00,torque_converter_failure,Transmission,3,61082,True,4001.92,3,DLR-161,"Shuddering during acceleration, poor fuel economy",True,False
c9036fdb-9e52-4279-99d7-b1da6f511029,VIN104227,2025-01-09T00:00:00,seal_failure,Body,5,71830,False,703.89,3,DLR-104,"Water leaking into cabin, wind noise",True,True
ee37aab3-d58a-4859-9ee4-eb9a7ba4fb43,VIN104228,2025-02-25T00:00:00,sensor_malfunction,Electrical,3,30801,True,1374.65,3,DLR-047,"Warning lights on dashboard, erratic behavior",True,False
2fdd9ba5-da94-4f8a-b5d5-fc61417857a9,VIN104235,2025-08-02T00:00:00,caliper_seizure,Brake,5,36085,True,2412.87,4,DLR-148,Vehicle pulls to one side when braking,False,True
07e51ea8-c2be-46bf-bf2e-179378748f3f,VIN104236,2024-12-06T00:00:00,shift_delay,Transmission,5,76905,True,4609.03,1,DLR-141,"Delayed engagement when shifting, harsh shifts",True,True
4d014c17-b0c5-4c69-bc83-48bdca375417,VIN104243,2025-03-31T00:00:00,timing_failure,Engine,3,9653,True,3113.8,3,DLR-044,"Strange noise from engine, won't start properly",True,False
0c291de7-761a-422d-a9fd-790cf932b52b,VIN104253,2024-12-26T00:00:00,caliper_seizure,Brake,4,52451,True,2208.2,3,DLR-051,Vehicle pulls to one side when braking,True,False
9606c11e-2e10-465a-9a94-79895d3decbb,VIN104270,2024-09-30T00:00:00,strut_leak,Suspension,2,77723,False,1295.28,2,DLR-062,"Bouncing ride, oil on strut, poor handling",True,False
c640e403-f3ed-45c7-91f2-5cedc672b7e4,VIN104275,2025-03-27T00:00:00,caliper_seizure,Brake,4,78760,True,1481.07,7,DLR-030,Vehicle pulls to one side when braking,True,True
a01e5750-f403-40ba-a228-e54c0f5d2443,VIN104283,2024-08-19T00:00:00,seal_failure,Body,5,72899,True,1314.89,3,DLR-028,"Water leaking into cabin, wind noise",True,True
2a4d35d0-05e1-4a9b-a888-6f5074c8a219,VIN104288,2025-08-13T00:00:00,harness_corrosion,Electrical,3,75204,False,885.36,4,DLR-105,"Electrical issues, intermittent problems",True,False
14c1c701-d655-41ac-af05-0f5dfc3ab32a,VIN104300,2024-07-29T00:00:00,alignment_drift,Suspension,5,79865,True,1906.6,12,DLR-136,"Vehicle pulls to one side, uneven tire wear",True,False
63b4c35c-a592-4e20-9436-bf0f541fb029,VIN104305,2024-07-30T00:00:00,rust_formation,Body,4,27444,True,1187.67,4,DLR-134,"Rust spots appearing, metal corrosion",True,True
0c9c795f-3cf9-4bd0-b7e0-5382e1b69bdd,VIN104306,2024-12-12T00:00:00,bearing_wear,Engine,5,53843,True,4931.15,3,DLR-150,"Grinding noise from engine, metal particles in oil",True,True
2ab39e99-26f7-458c-b6bf-da75132662ef,VIN104307,2024-05-18T00:00:00,bushing_wear,Suspension,4,76011,True,2418.43,3,DLR-116,"Clunking noise over bumps, steering feels loose",False,False
42faf206-13f7-4cdc-968b-5ebcfaa590be,VIN104323,2024-08-23T00:00:00,bushing_wear,Suspension,3,53444,True,1717.16,13,DLR-146,"Clunking noise over bumps, steering feels loose",True,True
a6b4f751-85df-4f4e-897d-8eab5e49c28a,VIN104325,2024-11-26T00:00:00,harness_corrosion,Electrical,3,13110,True,970.15,12,DLR-186,"Electrical issues, intermittent problems",True,False
f4ea15a8-4c3c-4fb5-8f6c-97750df4b924,VIN104328,2025-09-08T00:00:00,battery_drain,Electrical,5,68955,True,1801.01,4,DLR-051,"Battery dies overnight, electrical components failing",True,True
fa7269a9-0469-4dbd-9bb5-2f7d4d60234c,VIN104329,2024-12-22T00:00:00,bushing_wear,Suspension,4,63858,True,1840.53,9,DLR-160,"Clunking noise over bumps, steering feels loose",True,True
d6095c41-49ec-4a54-9a8e-42def1a0401d,VIN104331,2025-05-16T00:00:00,disc_warping,Brake,3,68551,False,1623.75,10,DLR-058,Vibration in steering wheel when braking,False,True
c0080eca-a328-4b1d-877b-32f5d19ed9c2,VIN104333,2025-01-29T00:00:00,spring_fatigue,Suspension,5,78365,True,3017.73,11,DLR-186,"Vehicle sits low on one side, harsh ride",True,False
292babf6-ce79-4fa7-88fa-fb2734978942,VIN104334,2024-09-09T00:00:00,harness_corrosion,Electrical,3,66783,True,807.46,5,DLR-071,"Electrical issues, intermittent problems",True,False
63a857a3-1074-4d29-b25d-d86e795b6c3d,VIN104346,2025-01-13T00:00:00,misfire,Engine,5,14372,True,5156.77,5,DLR-015,"Engine runs rough, lacks power, check engine light on",True,False
ab329c43-c918-4b04-93f6-63eeb73361f1,VIN104349,2025-03-13T00:00:00,pad_wear,Brake,5,53401,False,1567.07,9,DLR-101,"Squealing noise when braking, longer stopping distance",True,True
90b41b09-1890-4fb7-91d5-94bd2298d1ae,VIN104350,2025-02-16T00:00:00,battery_drain,Electrical,4,44747,True,996.16,4,DLR-069,"Battery dies overnight, electrical components failing",True,False
f66218e3-d734-4ae2-93d0-9ae99f8d19f1,VIN104351,2024-10-10T00:00:00,paint_defect,Body,5,71675,True,805.84,2,DLR-054,"Paint peeling, color mismatch, surface roughness",True,False
7cc1cb05-0dda-4ebb-8cf8-0e26bfd4530d,VIN104358,2025-04-06T00:00:00,strut_leak,Suspension,3,71095,True,1477.29,4,DLR-154,"Bouncing ride, oil on strut, poor handling",False,False
d6c96539-02db-4f5b-bfcc-f9bfefe399fe,VIN104373,2025-08-04T00:00:00,oil_leak,Engine,4,21187,True,3364.14,13,DLR-152,"Oil spots under vehicle, engine oil level dropping",True,True
9b8fa751-114c-4591-a0c2-804c494d5118,VIN104374,2024-06-24T00:00:00,battery_drain,Electrical,4,73869,True,1807.63,2,DLR-190,"Battery dies overnight, electrical components failing",False,False
18c33620-34dc-4589-a471-26974fa2e090,VIN104375,2024-09-02T00:00:00,sensor_malfunction,Electrical,5,67347,False,1680.31,10,DLR-185,"Warning lights on dashboard, erratic behavior",False,False
86f5fc2d-a89a-40b7-b537-131c0335b7f9,VIN104376,2024-09-17T00:00:00,rust_formation,Body,5,47130,True,940.01,11,DLR-008,"Rust spots appearing, metal corrosion",True,False
25e51c52-33e2-4b17-b682-4aeb6e350ac6,VIN104377,2024-12-16T00:00:00,sensor_malfunction,Electrical,4,47847,True,1309.05,9,DLR-185,"Warning lights on dashboard, erratic behavior",False,True
f34b30cd-b2a9-4798-9c42-100470e2ac44,VIN104387,2024-08-19T00:00:00,rust_formation,Body,5,69999,False,937.46,2,DLR-089,"Rust spots appearing, metal corrosion",True,False
2e42971b-b489-400d-82cc-6d02ae1177d2,VIN104392,2024-04-22T00:00:00,abs_malfunction,Brake,5,16304,False,2786.01,8,DLR-160,"ABS light on, strange pedal feel",True,False
e8fc3c68-c3dd-458e-9667-c7790e63989f,VIN104394,2024-03-25T00:00:00,fluid_leak,Transmission,4,20631,True,4052.34,8,DLR-127,"Red fluid leaking, transmission not shifting properly",True,False
64703232-e81d-4cc4-853a-9e75b11dd9a6,VIN104395,2025-04-12T00:00:00,disc_warping,Brake,5,21675,True,1508.67,12,DLR-054,Vibration in steering wheel when braking,True,False
52035f2e-838a-40b1-ab40-111f2728bb13,VIN104402,2024-08-28T00:00:00,strut_leak,Suspension,5,69330,True,2152.0,8,DLR-194,"Bouncing ride, oil on strut, poor handling",True,False
a870a89f-ae1f-40a8-83a5-09ea5d2e7b15,VIN104404,2025-01-24T00:00:00,abs_malfunction,Brake,5,53304,True,2269.83,12,DLR-106,"ABS light on, strange pedal feel",True,False
4517a5f8-40d6-4959-8e83-e4a26f4d34ce,VIN104409,2024-11-29T00:00:00,caliper_seizure,Brake,4,42773,True,2205.47,4,DLR-121,Vehicle pulls to one side when braking,True,True
38093bb7-b09d-427a-b809-ba887bc67098,VIN104416,2024-04-18T00:00:00,caliper_seizure,Brake,3,34887,False,1072.45,3,DLR-060,Vehicle pulls to one side when braking,True,False
a7efbaf9-bcfc-42f0-9cdd-971e3ce2c9c1,VIN104418,2025-03-07T00:00:00,overheating,Engine,4,78506,False,4239.44,6,DLR-029,"Temperature gauge shows high, steam from engine",True,False
3088ffa3-b6e7-4775-96da-287da4c07b0a,VIN104434,2024-03-11T00:00:00,rust_formation,Body,1,55793,True,466.64,4,DLR-169,"Rust spots appearing, metal corrosion",False,False
eadb8bb9-4b83-4c01-aa62-8468a0bfa5ef,VIN104438,2025-01-30T00:00:00,timing_failure,Engine,4,8415,True,3002.04,4,DLR-008,"Strange noise from engine, won't start properly",True,False
30b639d0-b4b4-4677-be74-96f4106cb60f,VIN104442,2024-11-24T00:00:00,timing_failure,Engine,5,28821,True,4422.02,10,DLR-150,"Strange noise from engine, won't start properly",True,False
269cd240-020c-4f0b-9db1-ffdd6d56732b,VIN104443,2025-07-21T00:00:00,bushing_wear,Suspension,3,39018,False,2370.69,10,DLR-098,"Clunking noise over bumps, steering feels loose",True,False
5db46ae3-f04e-4189-97bd-c9220865d7be,VIN104446,2025-01-21T00:00:00,abs_malfunction,Brake,5,16583,True,2016.55,5,DLR-185,"ABS light on, strange pedal feel",True,True
037a748c-90ef-4324-a9cf-6596155baec2,VIN104464,2024-11-14T00:00:00,sensor_malfunction,Electrical,5,43919,False,1292.96,11,DLR-139,"Warning lights on dashboard, erratic behavior",True,True
4e86554d-87c0-441c-94ce-4b0e313d6b3a,VIN104468,2024-04-20T00:00:00,shift_delay,Transmission,5,7635,False,6148.99,3,DLR-063,"Delayed engagement when shifting, harsh shifts",True,False
f360440b-8dfb-4c33-8027-34e199ac0fce,VIN104471,2025-04-10T00:00:00,spring_fatigue,Suspension,3,78220,True,1340.12,13,DLR-011,"Vehicle sits low on one side, harsh ride",False,False
356d22f7-256b-4e19-9de6-575127863b0b,VIN104476,2024-07-25T00:00:00,spring_fatigue,Suspension,4,13909,True,2320.41,11,DLR-038,"Vehicle sits low on one side, harsh ride",True,False
cc2c10e6-a728-484b-906a-0992e670f5f2,VIN104478,2025-04-22T00:00:00,rust_formation,Body,4,15488,False,1041.26,10,DLR-093,"Rust spots appearing, metal corrosion",True,True
f050e587-8ca5-42aa-8448-13fbf02de076,VIN104481,2025-07-06T00:00:00,misfire,Engine,3,58436,True,3918.06,10,DLR-050,"Engine runs rough, lacks power, check engine light on",True,False
2723bf3a-23e8-4e91-832a-14fc41825aad,VIN104485,2025-03-19T00:00:00,ecu_failure,Electrical,3,5743,False,1051.37,4,DLR-186,"Check engine light, poor performance, won't start",False,False
6fdb16f6-1d75-44d8-ac47-6609058bdbf7,VIN104489,2024-10-21T00:00:00,alignment_drift,Suspension,2,24081,True,1588.18,1,DLR-170,"Vehicle pulls to one side, uneven tire wear",True,False
c025a6ea-5f1b-4280-a8fe-af0fb6b2d198,VIN104498,2024-11-17T00:00:00,timing_failure,Engine,3,67129,True,3797.34,13,DLR-120,"Strange noise from engine, won't start properly",True,True
2183527b-6188-4c93-901e-7901ca5df45d,VIN104499,2025-01-27T00:00:00,timing_failure,Engine,4,51208,True,4308.06,7,DLR-145,"Strange noise from engine, won't start properly",True,True
f1d2ab7f-04b0-4a48-bf40-740b832f8596,VIN104503,2025-01-25T00:00:00,seal_failure,Body,3,77768,True,997.87,8,DLR-196,"Water leaking into cabin, wind noise",False,False
6bcfa142-a7fe-4b9e-ab3b-a8d0ea3569a6,VIN104504,2024-07-27T00:00:00,overheating,Engine,2,51369,True,1839.67,8,DLR-062,"Temperature gauge shows high, steam from engine",True,False
77349334-104a-4d0b-b140-75f0c588e39a,VIN104507,2024-08-08T00:00:00,battery_drain,Electrical,3,40803,False,1162.97,10,DLR-083,"Battery dies overnight, electrical components failing",True,False
ee1879ed-def2-44ec-b13b-ddbcbe66ae38,VIN104511,2024-11-24T00:00:00,misfire,Engine,4,59020,False,2869.64,4,DLR-187,"Engine runs rough, lacks power, check engine light on",False,False
51281db4-9c1f-4118-b742-75d5d1ee4375,VIN104519,2025-05-09T00:00:00,overheating,Engine,3,71824,True,2082.72,3,DLR-126,"Temperature gauge shows high, steam from engine",True,False
f28ffd0f-2fd8-4592-9199-48a32bd3cc88,VIN104522,2024-12-27T00:00:00,abs_malfunction,Brake,4,28562,True,1878.94,2,DLR-137,"ABS light on, strange pedal feel",True,False
aa4a033b-4fbc-4fe9-b7f0-57d9bf463361,VIN104531,2024-10-24T00:00:00,bearing_wear,Engine,3,63881,True,2850.29,11,DLR-050,"Grinding noise from engine, metal particles in oil",True,False
6f12b0a1-8bc2-46fb-8ccb-555a0d814905,VIN104537,2024-07-20T00:00:00,abs_malfunction,Brake,5,34112,True,2374.16,7,DLR-115,"ABS light on, strange pedal feel",True,False
50502db2-238d-4efc-ab60-824ce5df722b,VIN104546,2025-08-06T00:00:00,fluid_leak,Transmission,3,20610,True,5026.56,6,DLR-198,"Red fluid leaking, transmission not shifting properly",True,True
f26fb51d-4f01-4e0a-ba10-7fdd56d1d107,VIN104549,2024-06-04T00:00:00,caliper_seizure,Brake,4,28571,False,1259.38,10,DLR-091,Vehicle pulls to one side when braking,True,True
21bd16a9-10d5-43cc-9507-a321f3ccdb0f,VIN104560,2025-05-07T00:00:00,alignment_drift,Suspension,4,78646,True,2678.17,9,DLR-124,"Vehicle pulls to one side, uneven tire wear",True,True
3ff55702-2862-4d7d-93dc-367678b8aa9b,VIN104572,2024-09-30T00:00:00,gear_slip,Transmission,5,23212,True,5247.75,12,DLR-118,"Transmission slipping, won't stay in gear",True,False
f4215236-c61a-4fd3-b397-54d81b3b4e11,VIN104582,2024-06-24T00:00:00,rust_formation,Body,5,40492,False,799.02,13,DLR-145,"Rust spots appearing, metal corrosion",False,False
a80cb8bb-83f0-40f2-91a7-06a57e8e6677,VIN104593,2024-06-16T00:00:00,fluid_leak,Transmission,3,55553,True,3782.75,3,DLR-022,"Red fluid leaking, transmission not shifting properly",True,True
adb7c065-a3fe-47f4-aa4d-5d902bf67b81,VIN104594,2024-07-26T00:00:00,battery_drain,Electrical,4,41883,False,1281.42,4,DLR-151,"Battery dies overnight, electrical components failing",True,False
71d65b55-91db-4fcc-87cb-543510fcc7ec,VIN104610,2025-02-19T00:00:00,abs_malfunction,Brake,5,30349,True,2009.07,8,DLR-174,"ABS light on, strange pedal feel",True,True
1faa357c-eb6e-4086-b7df-5707ec00f5a0,VIN104618,2025-09-14T00:00:00,oil_leak,Engine,3,70686,True,2610.01,10,DLR-115,"Oil spots under vehicle, engine oil level dropping",True,True
275d6d15-c2e0-4557-b537-ccbed141ac34,VIN104628,2024-05-22T00:00:00,disc_warping,Brake,5,17167,True,1852.48,1,DLR-176,Vibration in steering wheel when braking,True,False
abacb209-57a5-48fa-b956-b837bea5bd9b,VIN104632,2025-04-09T00:00:00,torque_converter_failure,Transmission,4,13992,True,3330.2,4,DLR-037,"Shuddering during acceleration, poor fuel economy",True,False
e767de77-051e-4c30-9f04-c69227e9856c,VIN104650,2024-12-23T00:00:00,ecu_failure,Electrical,1,45975,True,1083.84,3,DLR-195,"Check engine light, poor performance, won't start",False,False
729c72f3-673e-4b96-8911-84aa7b01085a,VIN104656,2025-03-05T00:00:00,bushing_wear,Suspension,4,62338,True,1441.11,8,DLR-127,"Clunking noise over bumps, steering feels loose",True,True
41b8ce14-0252-46d5-9ca0-20bbea0d1204,VIN104666,2025-06-21T00:00:00,fluid_leak,Transmission,4,56905,False,4943.33,12,DLR-142,"Red fluid leaking, transmission not shifting properly",True,False
257f69da-93ed-4615-b00c-1194a95413e3,VIN104677,2024-05-17T00:00:00,caliper_seizure,Brake,3,10791,True,1911.83,4,DLR-043,Vehicle pulls to one side when braking,True,True
d8c0d4c9-f421-4fa3-9b24-feaa04166736,VIN104681,2025-01-07T00:00:00,gear_slip,Transmission,3,62420,False,4749.14,2,DLR-042,"Transmission slipping, won't stay in gear",True,False
4aa8c798-d5e7-483f-9bdb-8f307b5d0f83,VIN104687,2024-12-13T00:00:00,torque_converter_failure,Transmission,1,27506,True,2311.57,12,DLR-165,"Shuddering during acceleration, poor fuel economy",False,False
6b582bb9-f985-43d0-b63e-090c3896928b,VIN104689,2024-10-11T00:00:00,sensor_malfunction,Electrical,5,53129,True,1568.81,9,DLR-088,"Warning lights on dashboard, erratic behavior",True,False
d33d1bff-e53c-424c-b014-f9cc760e2047,VIN104696,2024-09-22T00:00:00,seal_failure,Body,4,35935,True,1139.34,9,DLR-104,"Water leaking into cabin, wind noise",True,False
47c012c2-d1f5-4220-8d2b-607f0dfd53cf,VIN104699,2025-02-02T00:00:00,caliper_seizure,Brake,4,50857,True,1452.13,12,DLR-122,Vehicle pulls to one side when braking,True,False
cbecd6e1-8331-4654-a937-b797a4ed41dd,VIN104709,2024-11-19T00:00:00,timing_failure,Engine,3,63093,False,2545.36,13,DLR-104,"Strange noise from engine, won't start properly",True,False
8eac6cbb-6b08-4b63-9628-35d6e5f0c9de,VIN104716,2025-07-19T00:00:00,alignment_drift,Suspension,4,16854,True,2470.15,5,DLR-188,"Vehicle pulls to one side, uneven tire wear",True,False
ce74a2dc-f49d-4fba-a47b-90d6e4204985,VIN104722,2024-09-05T00:00:00,pad_wear,Brake,5,27069,True,1913.31,11,DLR-027,"Squealing noise when braking, longer stopping distance",False,False
64268fd2-bc4a-4245-a308-680805dafc76,VIN104726,2025-01-19T00:00:00,rust_formation,Body,4,56909,True,730.77,10,DLR-099,"Rust spots appearing, metal corrosion",True,False
c4327c88-7339-4aad-a630-0a8436ce1e5c,VIN104762,2025-01-26T00:00:00,caliper_seizure,Brake,4,45777,True,1568.61,8,DLR-030,Vehicle pulls to one side when braking,False,False
2552c29e-7be7-4bbd-a98a-92857fbc529f,VIN104765,2025-06-13T00:00:00,caliper_seizure,Brake,3,69224,True,1627.04,5,DLR-048,Vehicle pulls to one side when braking,False,True
27066f39-bad2-4fae-be7a-1567edfe8008,VIN104768,2025-06-23T00:00:00,pad_wear,Brake,4,49803,True,2059.54,8,DLR-178,"Squealing noise when braking, longer stopping distance",True,True
b0ff210f-4cf6-44b3-877d-0d1bdf6df695,VIN104771,2024-03-28T00:00:00,ecu_failure,Electrical,5,8419,False,1979.94,11,DLR-051,"Check engine light, poor performance, won't start",True,False
bb1b9327-8c63-4ba2-8026-c14279693c12,VIN104792,2025-07-15T00:00:00,overheating,Engine,4,50212,False,2921.61,8,DLR-132,"Temperature gauge shows high, steam from engine",False,False
ab1bc738-f8df-458e-acf7-88af5b22b1b8,VIN104793,2024-10-31T00:00:00,ecu_failure,Electrical,5,18755,True,1124.94,4,DLR-122,"Check engine light, poor performance, won't start",False,True
43cddcba-01a4-4c7c-b5c4-31955c44c6b9,VIN104800,2024-07-30T00:00:00,misfire,Engine,3,6407,True,2751.93,11,DLR-059,"Engine runs rough, lacks power, check engine light on",False,False
01def96d-cb0f-43fb-9405-9702fab33fc8,VIN104802,2024-08-08T00:00:00,overheating,Engine,4,18620,True,3903.13,8,DLR-071,"Temperature gauge shows high, steam from engine",True,False
e00dde7d-2e47-40db-a8d4-ca32fdfaaf76,VIN104811,2025-03-03T00:00:00,abs_malfunction,Brake,5,52567,True,2207.06,11,DLR-047,"ABS light on, strange pedal feel",True,False
f565f492-ae3a-49f9-978a-021900b8ac64,VIN104812,2024-12-02T00:00:00,disc_warping,Brake,5,35080,False,2004.65,12,DLR-029,Vibration in steering wheel when braking,True,False
a5600316-992e-4d86-b164-c2203943207c,VIN104817,2024-10-18T00:00:00,misfire,Engine,5,22852,True,3159.81,11,DLR-121,"Engine runs rough, lacks power, check engine light on",True,False
5c3c69dc-7051-4bdd-a1fe-c24c8aed2e8b,VIN104820,2025-02-12T00:00:00,paint_defect,Body,5,40652,True,1359.45,4,DLR-044,"Paint peeling, color mismatch, surface roughness",False,False
5921b169-f9ac-4b79-9ec1-88b8260e29b4,VIN104824,2025-03-19T00:00:00,overheating,Engine,5,15923,False,3505.72,1,DLR-014,"Temperature gauge shows high, steam from engine",False,True
1ed37c34-6d4f-4f12-add4-ce5a48a51fde,VIN104827,2025-05-10T00:00:00,shift_delay,Transmission,3,28710,True,3236.19,9,DLR-026,"Delayed engagement when shifting, harsh shifts",True,False
ebede783-d20b-47a2-9bc8-8b7a16e7e952,VIN104843,2024-07-21T00:00:00,abs_malfunction,Brake,5,10280,True,1828.89,9,DLR-078,"ABS light on, strange pedal feel",True,False
336f9bfc-c67f-4309-9f5d-2266fa57b882,VIN104850,2025-02-14T00:00:00,pad_wear,Brake,3,72112,True,1876.02,6,DLR-029,"Squealing noise when braking, longer stopping distance",True,False
2c329c59-e351-4a9c-bb98-7666ae55e0cf,VIN104855,2024-08-05T00:00:00,bearing_wear,Engine,5,71534,True,4825.19,2,DLR-067,"Grinding noise from engine, metal particles in oil",False,True
60877a71-6b13-4ed4-b419-f5639127a539,VIN104858,2024-07-21T00:00:00,abs_malfunction,Brake,3,19210,True,1392.71,6,DLR-007,"ABS light on, strange pedal feel",False,True
8e37313e-e03a-4026-b668-2809beb92498,VIN104861,2024-11-06T00:00:00,gear_slip,Transmission,4,55946,True,6122.58,6,DLR-159,"Transmission slipping, won't stay in gear",False,True
bc3d4118-8963-4efd-911f-971f6cfd6334,VIN104864,2024-07-17T00:00:00,battery_drain,Electrical,3,46364,True,1486.41,10,DLR-096,"Battery dies overnight, electrical components failing",True,False
7511a57e-0bf8-4303-bfab-b9bdabb46216,VIN104865,2024-10-12T00:00:00,bushing_wear,Suspension,4,44915,True,1715.09,7,DLR-126,"Clunking noise over bumps, steering feels loose",True,False
11c59dff-45a3-42a2-90de-19da0c886d30,VIN104872,2025-04-17T00:00:00,pad_wear,Brake,3,40123,True,1231.66,2,DLR-017,"Squealing noise when braking, longer stopping distance",True,False
726884ff-86a3-4d02-9ae0-7801516521c5,VIN104890,2025-01-31T00:00:00,torque_converter_failure,Transmission,4,52627,True,4365.19,5,DLR-180,"Shuddering during acceleration, poor fuel economy",True,False
45b9c369-65bb-4705-b109-0beeebe90b4b,VIN104891,2024-09-09T00:00:00,oil_leak,Engine,3,64266,True,3219.16,6,DLR-130,"Oil spots under vehicle, engine oil level dropping",False,False
629051f0-01cc-43a8-a90f-c730d75d7dbe,VIN104892,2025-07-08T00:00:00,gear_slip,Transmission,3,63986,True,3828.91,9,DLR-082,"Transmission slipping, won't stay in gear",True,False
9299e816-db8b-4d2d-82b8-68c8766be5ad,VIN104897,2025-01-11T00:00:00,paint_defect,Body,4,52312,True,877.56,3,DLR-105,"Paint peeling, color mismatch, surface roughness",True,False
449b6f0a-fc05-4249-a7d9-f8f6deb5f604,VIN104898,2024-09-17T00:00:00,gear_slip,Transmission,3,49044,False,3608.12,3,DLR-110,"Transmission slipping, won't stay in gear",False,False
be1e1f91-33f6-45a6-97b0-662a3709d29f,VIN104902,2025-06-01T00:00:00,bearing_wear,Engine,3,79345,True,3554.78,2,DLR-092,"Grinding noise from engine, metal particles in oil",True,True
22b2e762-5546-47b0-b229-1be36b81129d,VIN104910,2024-07-21T00:00:00,ecu_failure,Electrical,3,79023,False,1471.29,5,DLR-056,"Check engine light, poor performance, won't start",False,False
07433dc7-1a35-40fb-a01d-e1ba893cd8ad,VIN104935,2024-09-27T00:00:00,trim_detachment,Body,4,6783,False,740.32,12,DLR-134,"Interior trim pieces falling off, rattling",False,False
f24ccafd-a33e-4fba-8336-f84a82e16794,VIN104940,2025-05-22T00:00:00,timing_failure,Engine,4,67582,True,2892.5,5,DLR-166,"Strange noise from engine, won't start properly",False,False
8e76e4da-d9d3-4873-9502-28536bf4b143,VIN104942,2024-09-01T00:00:00,pad_wear,Brake,4,79781,True,2417.35,6,DLR-181,"Squealing noise when braking, longer stopping distance",True,True
9f1a2eeb-2271-4977-b827-42ba0146be6d,VIN104955,2025-02-11T00:00:00,timing_failure,Engine,4,57797,True,4239.5,3,DLR-199,"Strange noise from engine, won't start properly",True,False
54b91f56-26c7-47cf-af67-995ae35fc060,VIN104962,2024-06-23T00:00:00,shift_delay,Transmission,3,36846,True,3727.6,3,DLR-063,"Delayed engagement when shifting, harsh shifts",True,False
49b5639f-fe0a-48ce-8c93-663e1b7fb569,VIN104965,2025-06-09T00:00:00,timing_failure,Engine,5,14621,True,3999.63,5,DLR-076,"Strange noise from engine, won't start properly",False,False
46bd096a-b78a-47b2-92d9-085094c61daf,VIN104969,2025-01-03T00:00:00,sensor_malfunction,Electrical,3,60266,True,1528.57,11,DLR-059,"Warning lights on dashboard, erratic behavior",True,False
749612d0-7803-42e1-8fc9-c26b9bd5b0a2,VIN104970,2024-10-17T00:00:00,bushing_wear,Suspension,5,70930,True,3107.39,2,DLR-082,"Clunking noise over bumps, steering feels loose",False,True
3379e939-95e0-4e59-bf44-1a3416b5f75e,VIN104973,2025-03-13T00:00:00,pad_wear,Brake,4,51922,False,1763.41,11,DLR-034,"Squealing noise when braking, longer stopping distance",True,False
8f65dde7-9023-474e-b8cc-e5ece8a040b9,VIN104977,2025-08-21T00:00:00,pad_wear,Brake,5,68488,True,1496.35,8,DLR-061,"Squealing noise when braking, longer stopping distance",False,False
1b9497e5-3c08-42b6-88b5-8d41540a123b,VIN104983,2025-03-12T00:00:00,harness_corrosion,Electrical,3,53110,True,990.34,10,DLR-058,"Electrical issues, intermittent problems",True,False
d73527a8-2515-4d43-b6b9-5cada31b6f04,VIN104985,2024-12-28T00:00:00,battery_drain,Electrical,4,34421,True,1484.41,12,DLR-106,"Battery dies overnight, electrical components failing",True,False
